Date,Place,Item,Quantity,Price,Category
4/14/2022,IUS Pharmacy & Grocery,Methoxsalen Soft-Gelatin Capsules,1,428,Medical
4/3/2022,IUS Pharmacy & Grocery,Methoxsalen (Systemic),1,258,Medical
9/12/2022,IUS Pharmacy & Grocery,Methoxsalen (Topical),1,418,Medical
7/21/2022,IUS Pharmacy & Grocery,Methoxyflurane,1,228,Medical
1/10/2023,IUS Pharmacy & Grocery,Methoxy Polyethylene Glycol-Epoetin Beta,1,188,Medical
10/18/2022,IUS Pharmacy & Grocery,Methoxy polyethylene glycol-epoetin beta Injection,1,382,Medical
5/21/2022,IUS Pharmacy & Grocery,Methscopolamine,1,281,Medical
3/22/2022,IUS Pharmacy & Grocery,Methscopolamine Bromide,1,342,Medical
10/22/2022,IUS Pharmacy & Grocery,Methsuximide,1,327,Medical
2/5/2022,IUS Pharmacy & Grocery,Methyclothiazide,1,250,Medical
2/5/2022,IUS Pharmacy & Grocery,Methyl Aminolevulinate,1,220,Medical
6/22/2022,IUS Pharmacy & Grocery,Methyl aminolevulinate topical,1,150,Medical
5/11/2022,IUS Pharmacy & Grocery,Methyl aminolevulinate Topical application,1,110,Medical
1/17/2022,IUS Pharmacy & Grocery,Methylcellulose,1,206,Medical
1/7/2023,IUS Pharmacy & Grocery,Methylcellulose Powder and Powder Packets,1,218,Medical
1/2/2022,IUS Pharmacy & Grocery,Methylcellulose Tablets,1,267,Medical
2/4/2022,IUS Pharmacy & Grocery,Methylcobalamin,1,426,Medical
8/21/2022,IUS Pharmacy & Grocery,Methylcobalamin vitamin B12,1,228,Medical
3/28/2022,IUS Pharmacy & Grocery,Methyldopa,1,222,Medical
7/10/2022,IUS Pharmacy & Grocery,Methyldopa and Hydrochlorothiazide,1,352,Medical
5/10/2022,IUS Pharmacy & Grocery,"Methyldopa Oral, Intravenous",1,450,Medical
12/2/2022,IUS Pharmacy & Grocery,Methyldopa Tablets,1,379,Medical
6/16/2022,IUS Pharmacy & Grocery,Methyldopate,1,139,Medical
8/23/2022,IUS Pharmacy & Grocery,Methyldopate hydrochloride,1,296,Medical
1/14/2023,IUS Pharmacy & Grocery,Methylene Blue,1,290,Medical
12/8/2022,IUS Pharmacy & Grocery,Methylene blue injection,1,267,Medical
11/3/2022,IUS Pharmacy & Grocery,"Methylene blue Oral, Intravenous",1,219,Medical
4/25/2022,IUS Pharmacy & Grocery,Methylergonovine,1,275,Medical
1/6/2023,IUS Pharmacy & Grocery,Methylergonovine Injection,1,414,Medical
9/28/2022,IUS Pharmacy & Grocery,Methylergonovine Maleate,1,228,Medical
10/5/2022,IUS Pharmacy & Grocery,Methylergonovine Maleate Injection,1,305,Medical
7/18/2022,IUS Pharmacy & Grocery,Methylergonovine Maleate Tablets,1,157,Medical
11/21/2022,IUS Pharmacy & Grocery,Methylergonovine oral and injection,1,209,Medical
7/3/2022,IUS Pharmacy & Grocery,Methylergonovine Tablets,1,188,Medical
4/22/2022,IUS Pharmacy & Grocery,Methylfolate,1,104,Medical
6/23/2022,IUS Pharmacy & Grocery,"Methylfolate, Methylcobalamin, and Acetylcysteine",1,413,Medical
10/27/2022,IUS Pharmacy & Grocery,Methylin,1,348,Medical
2/11/2022,IUS Pharmacy & Grocery,Methylin Chewable Tablets,1,424,Medical
9/15/2022,IUS Pharmacy & Grocery,Methylin ER,1,133,Medical
4/24/2022,IUS Pharmacy & Grocery,Methylin (Methylphenidate Chewable Tablets),1,276,Medical
2/15/2022,IUS Pharmacy & Grocery,Methylin (Methylphenidate Oral Solution),1,380,Medical
10/18/2022,IUS Pharmacy & Grocery,Methylin (Methylphenidate Tablets),1,281,Medical
9/26/2022,IUS Pharmacy & Grocery,Methylin Oral Solution,1,137,Medical
1/7/2023,IUS Pharmacy & Grocery,Methylnaltrexone,1,447,Medical
6/17/2022,IUS Pharmacy & Grocery,Methylnaltrexone bromide,1,359,Medical
1/18/2022,IUS Pharmacy & Grocery,Methylnaltrexone Injection,1,445,Medical
3/18/2022,IUS Pharmacy & Grocery,Methylnaltrexone oral/injection,1,284,Medical
9/3/2022,IUS Pharmacy & Grocery,Methylnaltrexone Subcutaneous,1,114,Medical
1/22/2022,IUS Pharmacy & Grocery,Methylnaltrexone Tablets,1,248,Medical
1/8/2023,IUS Pharmacy & Grocery,Methylphenidate,1,141,Medical
10/4/2022,IUS Pharmacy & Grocery,Methylphenidate CD Capsules,1,160,Medical
2/18/2022,IUS Pharmacy & Grocery,Methylphenidate Chewable Tablets,1,303,Medical
3/10/2022,IUS Pharmacy & Grocery,Methylphenidate Controlled-Release Tablets,1,203,Medical
2/18/2022,IUS Pharmacy & Grocery,Methylphenidate ER Capsules,1,135,Medical
10/4/2022,IUS Pharmacy & Grocery,Methylphenidate Extended-Release Capsules,1,382,Medical
10/7/2022,IUS Pharmacy & Grocery,Methylphenidate Extended-Release Capsules (Evening Formulation),1,355,Medical
11/10/2022,IUS Pharmacy & Grocery,Methylphenidate Extended-Release Chewable Tablets,1,272,Medical
9/23/2022,IUS Pharmacy & Grocery,Methylphenidate Extended-Release Oral-Disintegrating Tablets,1,330,Medical
4/19/2022,IUS Pharmacy & Grocery,Methylphenidate Extended-Release Oral Suspension,1,373,Medical
8/19/2022,IUS Pharmacy & Grocery,Methylphenidate Extended-Release Tablets,1,376,Medical
10/19/2022,IUS Pharmacy & Grocery,Methylphenidate Hydrochloride,1,244,Medical
9/26/2022,IUS Pharmacy & Grocery,Methylphenidate LA Capsules,1,403,Medical
5/21/2022,IUS Pharmacy & Grocery,Methylphenidate Oral Solution,1,428,Medical
8/7/2022,IUS Pharmacy & Grocery,"Methylphenidate Oral, Transdermal",1,280,Medical
1/11/2022,IUS Pharmacy & Grocery,Methylphenidate Tablets,1,381,Medical
1/11/2023,IUS Pharmacy & Grocery,Methylphenidate transdermal,1,295,Medical
9/29/2022,IUS Pharmacy & Grocery,Methylphenidate Transdermal System,1,151,Medical
2/24/2022,IUS Pharmacy & Grocery,Methylphen Tablets,1,244,Medical
4/30/2022,IUS Pharmacy & Grocery,Methylpred-DP,1,130,Medical
1/27/2022,IUS Pharmacy & Grocery,Methylprednisolone,1,278,Medical
11/17/2022,IUS Pharmacy & Grocery,Methylprednisolone Acetate,1,124,Medical
10/17/2022,IUS Pharmacy & Grocery,MethylPREDNISolone Dose Pack,1,231,Medical
9/20/2022,IUS Pharmacy & Grocery,Methylprednisolone injection,1,338,Medical
3/6/2022,IUS Pharmacy & Grocery,Methylprednisolone Sodium Succinate,1,337,Medical
2/23/2022,IUS Pharmacy & Grocery,Methylprednisolone Sodium Succinate Injection,1,344,Medical
11/20/2022,IUS Pharmacy & Grocery,Methylprednisolone Tablets,1,132,Medical
4/11/2022,IUS Pharmacy & Grocery,Methyl Salicylate,1,253,Medical
8/1/2022,IUS Pharmacy & Grocery,"Methyl Salicylate, Menthol, and Camphor",1,427,Medical
8/26/2022,IUS Pharmacy & Grocery,"Methyl Salicylate, Menthol, and Capsaicin Cream and Ointment",1,135,Medical
5/8/2022,IUS Pharmacy & Grocery,"Methyl Salicylate, Menthol, and Capsaicin Lotion",1,220,Medical
7/19/2022,IUS Pharmacy & Grocery,"Methyl Salicylate, Menthol, and Capsaicin Patch",1,435,Medical
8/29/2022,IUS Pharmacy & Grocery,Methyl Salicylate and Menthol Cream and Ointment,1,444,Medical
1/31/2022,IUS Pharmacy & Grocery,"Methyl Salicylate, Menthol, Lidocaine, and Capsaicin",1,449,Medical
12/31/2022,IUS Pharmacy & Grocery,Methyl Salicylate and Menthol Lotion,1,241,Medical
7/10/2022,IUS Pharmacy & Grocery,Methyl salicylate topical,1,217,Medical
8/31/2022,IUS Pharmacy & Grocery,Methylsulfonylmethane (MSM),1,162,Medical
7/20/2022,IUS Pharmacy & Grocery,Methyltestosterone,1,187,Medical
12/23/2022,IUS Pharmacy & Grocery,Metipranolol,1,193,Medical
8/19/2022,IUS Pharmacy & Grocery,Metipranolol Ophthalmic,1,258,Medical
3/22/2022,IUS Pharmacy & Grocery,Metoclopramide,1,149,Medical
4/13/2022,IUS Pharmacy & Grocery,Metoclopramide Hydrochloride,1,325,Medical
10/3/2022,IUS Pharmacy & Grocery,Metoclopramide Injection,1,173,Medical
1/10/2022,IUS Pharmacy & Grocery,Metoclopramide Injection Solution,1,417,Medical
1/21/2022,IUS Pharmacy & Grocery,Metoclopramide Intravenous,1,130,Medical
6/25/2022,IUS Pharmacy & Grocery,Metoclopramide oral/injection,1,287,Medical
4/20/2022,IUS Pharmacy & Grocery,Metoclopramide Orally Disintegrating Tablets,1,163,Medical
4/4/2022,IUS Pharmacy & Grocery,Metoclopramide Oral Solution,1,366,Medical
10/8/2022,IUS Pharmacy & Grocery,Metoclopramide Tablets,1,369,Medical
2/27/2022,IUS Pharmacy & Grocery,Metolazone,1,279,Medical
2/11/2022,IUS Pharmacy & Grocery,MeTopic Cream,1,405,Medical
1/16/2023,IUS Pharmacy & Grocery,Metopirone,1,266,Medical
12/8/2022,IUS Pharmacy & Grocery,Metoprolol,1,394,Medical
6/30/2022,IUS Pharmacy & Grocery,Metoprolol Extended-Release Capsules,1,437,Medical
4/17/2022,IUS Pharmacy & Grocery,Metoprolol Extended-Release Tablets,1,297,Medical
11/19/2022,IUS Pharmacy & Grocery,Metoprolol and hydrochlorothiazide,1,288,Medical
4/18/2022,IUS Pharmacy & Grocery,Metoprolol and Hydrochlorothiazide Extended-Release Tablets,1,423,Medical
6/7/2022,IUS Pharmacy & Grocery,Metoprolol and Hydrochlorothiazide Tablets,1,371,Medical
5/10/2022,IUS Pharmacy & Grocery,Metoprolol Injection,1,373,Medical
6/23/2022,IUS Pharmacy & Grocery,Metoprolol Intravenous,1,308,Medical
4/14/2022,IUS Pharmacy & Grocery,Metoprolol Succinate,1,353,Medical
4/12/2022,IUS Pharmacy & Grocery,Metoprolol Succinate ER Capsules,1,303,Medical
2/1/2022,IUS Pharmacy & Grocery,Metoprolol Succinate ER Tablets,1,396,Medical
9/30/2022,IUS Pharmacy & Grocery,Metoprolol Tablets,1,352,Medical
7/28/2022,IUS Pharmacy & Grocery,Metoprolol Tartrate,1,267,Medical
3/27/2022,IUS Pharmacy & Grocery,Metoprolol Tartrate and Hydrochlorothiazide,1,135,Medical
6/5/2022,IUS Pharmacy & Grocery,Metoprolol Tartrate Injection,1,434,Medical
7/26/2022,IUS Pharmacy & Grocery,Metoprolol Tartrate Tablet,1,312,Medical
6/30/2022,IUS Pharmacy & Grocery,Metozolv ODT,1,370,Medical
3/9/2022,IUS Pharmacy & Grocery,Metreleptin,1,308,Medical
2/2/2022,IUS Pharmacy & Grocery,Metreleptin Subcutaneous,1,278,Medical
11/28/2022,IUS Pharmacy & Grocery,MetroCream,1,376,Medical
1/22/2023,IUS Pharmacy & Grocery,Metrocream Topical,1,438,Medical
2/6/2022,IUS Pharmacy & Grocery,MetroGel,1,196,Medical
6/29/2022,IUS Pharmacy & Grocery,"MetroGel (Metronidazole Cream, Gel, and Lotion)",1,152,Medical
9/20/2022,IUS Pharmacy & Grocery,MetroGel (Metronidazole Gel and Cleansing Lotion),1,184,Medical
8/14/2022,IUS Pharmacy & Grocery,MetroGel Pump,1,243,Medical
7/21/2022,IUS Pharmacy & Grocery,Metrogel Topical,1,446,Medical
5/29/2022,IUS Pharmacy & Grocery,MetroGel-Vaginal,1,235,Medical
4/26/2022,IUS Pharmacy & Grocery,MetroLotion,1,407,Medical
2/7/2022,IUS Pharmacy & Grocery,Metrolotion Topical,1,384,Medical
8/26/2022,IUS Pharmacy & Grocery,Metronidazole,1,408,Medical
6/23/2022,IUS Pharmacy & Grocery,Metronidazole Capsules,1,201,Medical
9/28/2022,IUS Pharmacy & Grocery,Metronidazole Cream,1,342,Medical
4/22/2022,IUS Pharmacy & Grocery,"Metronidazole Cream, Gel, and Lotion",1,445,Medical
4/27/2022,IUS Pharmacy & Grocery,Metronidazole Extended Release,1,202,Medical
8/29/2022,IUS Pharmacy & Grocery,Metronidazole Gel,1,226,Medical
5/3/2022,IUS Pharmacy & Grocery,Metronidazole Gel and Cleansing Lotion,1,207,Medical
8/7/2022,IUS Pharmacy & Grocery,Metronidazole Hydrochloride,1,286,Medical
12/23/2022,IUS Pharmacy & Grocery,Metronidazole Injection,1,266,Medical
5/20/2022,IUS Pharmacy & Grocery,Metronidazole Intravenous,1,293,Medical
12/6/2022,IUS Pharmacy & Grocery,Metronidazole Lotion,1,305,Medical
9/4/2022,IUS Pharmacy & Grocery,"Metronidazole Oral, Intravenous",1,120,Medical
1/18/2022,IUS Pharmacy & Grocery,MetroNIDAZOLE (Systemic),1,402,Medical
12/15/2022,IUS Pharmacy & Grocery,Metronidazole Tablets and Capsules,1,167,Medical
11/6/2022,IUS Pharmacy & Grocery,Metronidazole topical,1,232,Medical
1/12/2023,IUS Pharmacy & Grocery,Metronidazole vaginal,1,100,Medical
2/14/2022,IUS Pharmacy & Grocery,Metronidazole Vaginal Gel,1,352,Medical
8/15/2022,IUS Pharmacy & Grocery,Metvixia,1,178,Medical
9/8/2022,IUS Pharmacy & Grocery,Metyrapone,1,385,Medical
10/5/2022,IUS Pharmacy & Grocery,Metyrosine,1,263,Medical
3/18/2022,IUS Pharmacy & Grocery,Mevacor,1,367,Medical
2/27/2022,IUS Pharmacy & Grocery,Mexar,1,311,Medical
2/1/2022,IUS Pharmacy & Grocery,Mexiletine,1,271,Medical
7/17/2022,IUS Pharmacy & Grocery,Mexiletine Hydrochloride,1,211,Medical
10/10/2022,IUS Pharmacy & Grocery,Mexitil,1,282,Medical
5/7/2022,IUS Pharmacy & Grocery,M.F.A.,1,389,Medical
3/15/2022,IUS Pharmacy & Grocery,MG217 Medicated Tar,1,222,Medical
2/8/2022,IUS Pharmacy & Grocery,Mg217 Sal-Acid Topical,1,340,Medical
8/6/2022,IUS Pharmacy & Grocery,MG 217 Topical,1,356,Medical
10/8/2022,IUS Pharmacy & Grocery,MG Plus Protein,1,360,Medical
4/28/2022,IUS Pharmacy & Grocery,M-Hist DM,1,405,Medical
10/16/2022,IUS Pharmacy & Grocery,M-Hist PD,1,284,Medical
12/23/2022,IUS Pharmacy & Grocery,Miacalcin,1,447,Medical
10/24/2022,IUS Pharmacy & Grocery,Miacalcin (Calcitonin Injection),1,432,Medical
3/29/2022,IUS Pharmacy & Grocery,Miacalcin (Calcitonin Nasal Spray),1,369,Medical
5/14/2022,IUS Pharmacy & Grocery,Miacalcin Injection,1,245,Medical
5/26/2022,IUS Pharmacy & Grocery,Miacalcin Nasal,1,324,Medical
8/26/2022,IUS Pharmacy & Grocery,Miacalcin Nasal Spray,1,270,Medical
10/11/2022,IUS Pharmacy & Grocery,Miacalcin Ns,1,294,Medical
2/17/2022,IUS Pharmacy & Grocery,Mi-Acid,1,276,Medical
11/16/2022,IUS Pharmacy & Grocery,Mi-Acid Double Strength,1,237,Medical
7/13/2022,IUS Pharmacy & Grocery,Mi-Acid Gas Relief,1,162,Medical
10/29/2022,IUS Pharmacy & Grocery,Mibelas 24 Fe,1,318,Medical
4/6/2022,IUS Pharmacy & Grocery,Micaderm,1,410,Medical
7/2/2022,IUS Pharmacy & Grocery,Micafungin,1,363,Medical
9/1/2022,IUS Pharmacy & Grocery,Micafungin Intravenous,1,409,Medical
12/29/2022,IUS Pharmacy & Grocery,Micafungin Sodium,1,241,Medical
3/6/2022,IUS Pharmacy & Grocery,Micardis,1,374,Medical
3/21/2022,IUS Pharmacy & Grocery,Micardis HCT,1,109,Medical
12/6/2022,IUS Pharmacy & Grocery,Micatin,1,221,Medical
3/21/2022,IUS Pharmacy & Grocery,Micatin (Miconazole Cream and Ointment),1,254,Medical
9/8/2022,IUS Pharmacy & Grocery,Micatin (Miconazole Spray and Spray Powder),1,120,Medical
12/6/2022,IUS Pharmacy & Grocery,Micatin (Miconazole (Vaginal)),1,245,Medical
2/23/2022,IUS Pharmacy & Grocery,Micatin Topical,1,105,Medical
1/18/2023,IUS Pharmacy & Grocery,Micon 7,1,145,Medical
2/7/2022,IUS Pharmacy & Grocery,Miconazole,1,405,Medical
6/11/2022,IUS Pharmacy & Grocery,Miconazole 3,1,345,Medical
6/17/2022,IUS Pharmacy & Grocery,Miconazole 3 Combo Pack,1,243,Medical
9/19/2022,IUS Pharmacy & Grocery,Miconazole 7,1,349,Medical
7/17/2022,IUS Pharmacy & Grocery,Miconazole Buccal mucosa,1,362,Medical
12/12/2022,IUS Pharmacy & Grocery,Miconazole Cream and Ointment,1,387,Medical
2/25/2022,IUS Pharmacy & Grocery,Miconazole and Hydrocortisone,1,186,Medical
3/11/2022,IUS Pharmacy & Grocery,Miconazole Liquid,1,237,Medical
1/23/2022,IUS Pharmacy & Grocery,Miconazole Nitrate,1,175,Medical
8/28/2022,IUS Pharmacy & Grocery,Miconazole (Oral),1,291,Medical
1/11/2023,IUS Pharmacy & Grocery,Miconazole oral buccal,1,161,Medical
6/18/2022,IUS Pharmacy & Grocery,Miconazole Powder,1,213,Medical
5/18/2022,IUS Pharmacy & Grocery,Miconazole Spray and Spray Powder,1,402,Medical
2/28/2022,IUS Pharmacy & Grocery,Miconazole topical,1,240,Medical
1/17/2023,IUS Pharmacy & Grocery,Miconazole vaginal,1,429,Medical
2/14/2022,IUS Pharmacy & Grocery,Miconazole and Zinc Oxide,1,157,Medical
8/29/2022,IUS Pharmacy & Grocery,Miconazole and zinc oxide topical,1,424,Medical
8/12/2022,IUS Pharmacy & Grocery,"Miconazole, zinc oxide, and white petrolatum Topical application",1,140,Medical
12/10/2022,IUS Pharmacy & Grocery,MiCort-HC,1,429,Medical
1/12/2022,IUS Pharmacy & Grocery,Micotil 300,1,370,Medical
7/19/2022,IUS Pharmacy & Grocery,Micrainin,1,440,Medical
12/6/2022,IUS Pharmacy & Grocery,MicRhoGAM,1,135,Medical
7/24/2022,IUS Pharmacy & Grocery,MicRhogam Ultra-Filtered,1,270,Medical
1/12/2022,IUS Pharmacy & Grocery,MicRhoGAM Ultra-Filtered Plus,1,329,Medical
10/8/2022,IUS Pharmacy & Grocery,Microcort,1,141,Medical
9/28/2022,IUS Pharmacy & Grocery,Microgestin,1,387,Medical
1/20/2022,IUS Pharmacy & Grocery,Microgestin 1/20,1,107,Medical
11/10/2022,IUS Pharmacy & Grocery,Microgestin 1.5/30,1,322,Medical
1/15/2022,IUS Pharmacy & Grocery,Microgestin 24 Fe,1,377,Medical
12/15/2022,IUS Pharmacy & Grocery,Microgestin 24 FE birth control,1,383,Medical
2/16/2022,IUS Pharmacy & Grocery,Microgestin Fe 1/20,1,232,Medical
1/25/2023,IUS Pharmacy & Grocery,Microgestin Fe 1.5/30,1,346,Medical
4/13/2022,IUS Pharmacy & Grocery,Micro-Guard,1,260,Medical
4/15/2022,IUS Pharmacy & Grocery,Micro-Guard Topical,1,443,Medical
10/20/2022,IUS Pharmacy & Grocery,Micro-K,1,222,Medical
3/4/2022,IUS Pharmacy & Grocery,Microlipid,1,232,Medical
7/17/2022,IUS Pharmacy & Grocery,Micronase,1,318,Medical
3/20/2022,IUS Pharmacy & Grocery,Microzide,1,188,Medical
3/2/2022,IUS Pharmacy & Grocery,Midamor,1,164,Medical
1/30/2022,IUS Pharmacy & Grocery,Midazolam,1,199,Medical
6/26/2022,IUS Pharmacy & Grocery,Midazolam Hydrochloride,1,365,Medical
3/23/2022,IUS Pharmacy & Grocery,Midazolam injection,1,360,Medical
7/3/2022,IUS Pharmacy & Grocery,Midazolam Injection Hospira,1,117,Medical
4/18/2022,IUS Pharmacy & Grocery,Midazolam nasal,1,336,Medical
2/11/2022,IUS Pharmacy & Grocery,Midazolam Nasal Spray,1,311,Medical
8/12/2022,IUS Pharmacy & Grocery,Midazolam Syrup,1,265,Medical
9/20/2022,IUS Pharmacy & Grocery,Midodrine,1,201,Medical
2/15/2022,IUS Pharmacy & Grocery,Midodrine Hydrochloride,1,448,Medical
1/12/2022,IUS Pharmacy & Grocery,Midol,1,245,Medical
10/22/2022,IUS Pharmacy & Grocery,Midol Caffeine Free,1,404,Medical
1/19/2023,IUS Pharmacy & Grocery,Midol Complete,1,302,Medical
8/7/2022,IUS Pharmacy & Grocery,Midol Extended Relief,1,175,Medical
4/23/2022,IUS Pharmacy & Grocery,Midol IB,1,212,Medical
8/1/2022,IUS Pharmacy & Grocery,Midol PM,1,162,Medical
5/20/2022,IUS Pharmacy & Grocery,Midol PMS Maximum Strength,1,232,Medical
3/25/2022,IUS Pharmacy & Grocery,Midol Teen Formula,1,435,Medical
8/28/2022,IUS Pharmacy & Grocery,Midostaurin,1,262,Medical
1/2/2022,IUS Pharmacy & Grocery,Mifeprex,1,360,Medical
1/22/2023,IUS Pharmacy & Grocery,Mifepristone,1,311,Medical
10/28/2022,IUS Pharmacy & Grocery,Mifepristone Tablets,1,290,Medical
5/23/2022,IUS Pharmacy & Grocery,Mifepristone Tablets (For Ending Early Pregnancy),1,278,Medical
9/15/2022,IUS Pharmacy & Grocery,Mifepristone Tablets (For High Blood Sugar),1,419,Medical
10/8/2022,IUS Pharmacy & Grocery,Migalastat,1,385,Medical
1/12/2022,IUS Pharmacy & Grocery,Migalastat Hydrochloride,1,384,Medical
9/26/2022,IUS Pharmacy & Grocery,Migergot,1,352,Medical
5/17/2022,IUS Pharmacy & Grocery,Migergot Suppository,1,377,Medical
5/12/2022,IUS Pharmacy & Grocery,MighTeaFlow,1,313,Medical
11/8/2022,IUS Pharmacy & Grocery,Miglitol,1,154,Medical
7/28/2022,IUS Pharmacy & Grocery,Miglustat,1,306,Medical
4/15/2022,IUS Pharmacy & Grocery,Migranal,1,364,Medical
3/7/2022,IUS Pharmacy & Grocery,Migranal nasal,1,322,Medical
8/8/2022,IUS Pharmacy & Grocery,Migranow,1,168,Medical
1/21/2022,IUS Pharmacy & Grocery,MigraTen,1,110,Medical
5/2/2022,IUS Pharmacy & Grocery,Milantex,1,367,Medical
5/26/2022,IUS Pharmacy & Grocery,Milbemite,1,239,Medical
8/2/2022,IUS Pharmacy & Grocery,Mili,1,248,Medical
6/22/2022,IUS Pharmacy & Grocery,Mili Tablets,1,137,Medical
7/30/2022,IUS Pharmacy & Grocery,Milkhouse CHG Teat Tip,1,377,Medical
5/28/2022,IUS Pharmacy & Grocery,Milkhouse Iodine Teat Dip,1,204,Medical
3/26/2022,IUS Pharmacy & Grocery,Milkhouse Pre-Post Teat Dip,1,114,Medical
12/15/2022,IUS Pharmacy & Grocery,Milkhouse Sprayable CHG Teat Tip,1,370,Medical
6/30/2022,IUS Pharmacy & Grocery,Milk of Magnesia,1,447,Medical
5/5/2022,IUS Pharmacy & Grocery,Milk thistle,1,177,Medical
11/26/2022,IUS Pharmacy & Grocery,Millipred,1,266,Medical
1/26/2022,IUS Pharmacy & Grocery,Millipred DP,1,243,Medical
8/17/2022,IUS Pharmacy & Grocery,Millipred Tablets,1,427,Medical
5/5/2022,IUS Pharmacy & Grocery,Milnacipran,1,369,Medical
3/24/2022,IUS Pharmacy & Grocery,Milnacipran Hydrochloride,1,243,Medical
1/17/2023,IUS Pharmacy & Grocery,Milrinone,1,301,Medical
2/21/2022,IUS Pharmacy & Grocery,Milrinone Dextrose,1,310,Medical
9/4/2022,IUS Pharmacy & Grocery,Milrinone Injection,1,422,Medical
10/1/2022,IUS Pharmacy & Grocery,Milrinone Lactate,1,220,Medical
6/23/2022,IUS Pharmacy & Grocery,Milrinone Lactate in Dextrose Injection,1,185,Medical
7/30/2022,IUS Pharmacy & Grocery,Miltefosine,1,433,Medical
1/11/2023,IUS Pharmacy & Grocery,Miltown,1,255,Medical
11/2/2022,IUS Pharmacy & Grocery,Miltuss,1,148,Medical
11/16/2022,IUS Pharmacy & Grocery,Mimosa,1,421,Medical
4/7/2022,IUS Pharmacy & Grocery,Mimvey,1,176,Medical
8/15/2022,IUS Pharmacy & Grocery,Minastrin 24 Fe,1,396,Medical
8/12/2022,IUS Pharmacy & Grocery,Mineral Freeze,1,161,Medical
3/4/2022,IUS Pharmacy & Grocery,Mineral Ice,1,249,Medical
12/2/2022,IUS Pharmacy & Grocery,Mineral Ice Gel,1,164,Medical
7/17/2022,IUS Pharmacy & Grocery,Mineral Oil,1,449,Medical
1/2/2022,IUS Pharmacy & Grocery,Mineral Oil Enema,1,289,Medical
12/14/2022,IUS Pharmacy & Grocery,Mineral Oil Light,1,132,Medical
9/21/2022,IUS Pharmacy & Grocery,Mineral Oil Light NF,1,179,Medical
1/18/2022,IUS Pharmacy & Grocery,Mineral Oil Oral Emulsion,1,231,Medical
11/26/2022,IUS Pharmacy & Grocery,Mineral Oil Oral Liquid,1,349,Medical
5/2/2022,IUS Pharmacy & Grocery,Mineral oil oral/rectal,1,436,Medical
5/4/2022,IUS Pharmacy & Grocery,Minerals with Vitamins,1,173,Medical
1/28/2022,IUS Pharmacy & Grocery,Minims Chloramphenicol 0.5%,1,293,Medical
5/2/2022,IUS Pharmacy & Grocery,Minims Cyclopentolate 0.5%,1,128,Medical
10/16/2022,IUS Pharmacy & Grocery,Minims Cyclopentolate 1%,1,304,Medical
4/8/2022,IUS Pharmacy & Grocery,Minims Phenylephrine Hydrochloride,1,152,Medical
11/17/2022,IUS Pharmacy & Grocery,Minims Pilocarpine 2%,1,231,Medical
3/5/2022,IUS Pharmacy & Grocery,Minims Pilocarpine 4%,1,177,Medical
4/3/2022,IUS Pharmacy & Grocery,Minims prednisoLONE 0.5%,1,144,Medical
9/9/2022,IUS Pharmacy & Grocery,Mini-Prenatal,1,215,Medical
4/28/2022,IUS Pharmacy & Grocery,Minipress,1,358,Medical
8/7/2022,IUS Pharmacy & Grocery,Miniprin,1,386,Medical
11/6/2022,IUS Pharmacy & Grocery,Minirin,1,395,Medical
6/29/2022,IUS Pharmacy & Grocery,Minitran,1,431,Medical
2/1/2022,IUS Pharmacy & Grocery,Minitran transdermal,1,266,Medical
8/21/2022,IUS Pharmacy & Grocery,Minivelle,1,206,Medical
7/18/2022,IUS Pharmacy & Grocery,"Minivelle Oral, Parenteral, Topical application, Transdermal",1,355,Medical
6/13/2022,IUS Pharmacy & Grocery,Minivelle skin patch,1,428,Medical
3/17/2022,IUS Pharmacy & Grocery,Minivelle Transdermal,1,323,Medical
8/23/2022,IUS Pharmacy & Grocery,Minizide,1,373,Medical
5/7/2022,IUS Pharmacy & Grocery,Minocin,1,408,Medical
7/31/2022,IUS Pharmacy & Grocery,Minocin Injection,1,362,Medical
1/19/2023,IUS Pharmacy & Grocery,Minocin Intravenous,1,389,Medical
12/31/2022,IUS Pharmacy & Grocery,Minocin (Minocycline Capsules and Tablets),1,359,Medical
